room_type,availability_365,host_is_superhost,cleaning_fee,cost_per_one_night,property_type,accommodates,cancellation_policy,host_identity_verified,bedrooms,number_of_reviews,city,beds,security_deposit,zipcode,minimum_nights,bathroom_per_person,latitude,longitude,bedroom_per_person,price
0.0,0.0,0.0,0.0,24,0.0,4.0,2.0,0.0,2.0,1.0,4.0,2.0,400.0,2035.0,7.0,0.25,-33.93390114,151.2304293,0.5,170.0
1.0,97.0,0.0,0.0,90,15.0,2.0,2.0,1.0,1.0,59.0,4.0,1.0,0.0,2035.0,1.0,0.5,-33.94392771,151.243111,0.5,90.0
0.0,71.0,1.0,0.0,24,12.0,3.0,1.0,0.0,0.0,83.0,4.0,2.0,0.0,2035.0,4.0,0.3333333333333333,-33.94203142,151.2340078,0.0,98.0
1.0,337.0,0.0,0.0,167,15.0,2.0,1.0,0.0,1.0,2.0,4.0,1.0,0.0,2035.0,1.0,0.5,-33.94485014,151.258045,0.5,167.0
0.0,0.0,0.0,0.0,41,0.0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,2035.0,3.0,0.5,-33.9402677,151.2352381,0.0,124.0
0.0,0.0,0.0,75.0,37,0.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,2035.0,2.0,0.5,-33.94175122,151.2390419,0.5,74.0
1.0,179.0,0.0,30.0,18,0.0,2.0,0.0,1.0,1.0,2.0,4.0,1.0,0.0,2035.0,3.0,0.5,-33.94832203,151.2431283,0.5,55.0
0.0,0.0,0.0,150.0,6,0.0,4.0,1.0,1.0,2.0,1.0,4.0,2.0,750.0,2035.0,25.0,0.25,-33.94558808,151.2585867,0.5,154.0
1.0,61.0,0.0,20.0,45,3.0,2.0,1.0,0.0,1.0,14.0,4.0,1.0,150.0,2035.0,1.0,0.5,-33.94275409,151.2477051,0.5,45.0
0.0,0.0,0.0,0.0,100,0.0,3.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,2035.0,1.0,0.3333333333333333,-33.94127824,151.2581403,0.6666666666666666,100.0
1.0,0.0,1.0,75.0,40,0.0,2.0,1.0,0.0,1.0,9.0,4.0,1.0,200.0,2035.0,2.0,1.0,-33.94047666,151.239899,0.5,80.0
1.0,0.0,0.0,20.0,30,0.0,2.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,2035.0,2.0,0.5,-33.94844634,151.2510777,0.5,60.0
1.0,0.0,0.0,0.0,27,0.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,2035.0,2.0,0.5,-33.94295875,151.2580955,0.5,55.0
1.0,0.0,0.0,0.0,19,0.0,1.0,2.0,1.0,2.0,4.0,4.0,1.0,0.0,2035.0,5.0,1.0,-33.94103866,151.2348429,2.0,96.0
0.0,155.0,0.0,50.0,32,0.0,2.0,2.0,0.0,1.0,7.0,4.0,1.0,0.0,2035.0,3.0,0.5,-33.94374649,151.2547317,0.5,98.0
1.0,143.0,0.0,15.0,22,0.0,2.0,1.0,1.0,1.0,26.0,4.0,1.0,0.0,2035.0,2.0,0.5,-33.94399463,151.2563154,0.5,45.0
1.0,0.0,0.0,0.0,7,15.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,2035.0,7.0,0.5,-33.93863435,151.2361082,0.5,50.0
0.0,0.0,0.0,100.0,32,0.0,4.0,2.0,1.0,2.0,1.0,4.0,2.0,900.0,2035.0,5.0,0.5,-33.94596158,151.2562046,0.5,160.0
0.0,341.0,0.0,470.0,93,15.0,6.0,2.0,1.0,4.0,0.0,4.0,4.0,500.0,2035.0,4.0,0.4166666666666667,-33.95359118,151.2464244,0.6666666666666666,374.0
0.0,28.0,0.0,80.0,100,0.0,4.0,2.0,1.0,2.0,3.0,4.0,2.0,150.0,2035.0,1.0,0.25,-33.93925613,151.2364957,0.5,100.0
0.0,0.0,0.0,0.0,5,0.0,2.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,2035.0,7.0,0.5,-33.94600393,151.2574315,1.0,35.0
0.0,0.0,0.0,0.0,6,0.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,2035.0,15.0,0.5,-33.94556022,151.2398444,0.5,96.0
0.0,340.0,0.0,0.0,75,0.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,2035.0,2.0,0.5,-33.94421936,151.2568143,1.0,150.0
1.0,364.0,0.0,20.0,59,0.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,2035.0,3.0,0.5,-33.94455358,151.2568885,0.5,179.0
2.0,0.0,0.0,0.0,37,0.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,2035.0,2.0,0.5,-33.94652697,151.2424267,0.5,74.0
0.0,268.0,0.0,150.0,85,0.0,3.0,0.0,1.0,1.0,14.0,4.0,2.0,150.0,2035.0,2.0,0.3333333333333333,-33.94420342,151.2548438,0.3333333333333333,170.0
1.0,181.0,0.0,15.0,80,0.0,2.0,2.0,1.0,0.0,2.0,4.0,1.0,0.0,2035.0,1.0,0.5,-33.94239742,151.2575097,0.0,80.0
0.0,344.0,0.0,30.0,36,23.0,4.0,2.0,1.0,2.0,4.0,4.0,4.0,0.0,2035.0,3.0,0.5,-33.95057745,151.2482817,0.5,109.0
0.0,0.0,0.0,50.0,13,15.0,4.0,2.0,0.0,2.0,0.0,4.0,3.0,500.0,2035.0,10.0,0.375,-33.95059238,151.2430833,0.5,139.0
1.0,180.0,0.0,75.0,28,0.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,132.0,2035.0,3.0,0.5,-33.9457425,151.2495991,0.5,85.0
1.0,0.0,0.0,60.0,8,0.0,2.0,0.0,1.0,2.0,1.0,4.0,1.0,0.0,2035.0,8.0,0.5,-33.94162009,151.2387236,1.0,65.0
1.0,0.0,0.0,0.0,37,0.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,2035.0,2.0,0.5,-33.94011885,151.2387518,0.5,74.0
0.0,0.0,0.0,68.0,27,0.0,3.0,0.0,0.0,2.0,7.0,4.0,2.0,0.0,2035.0,4.0,0.3333333333333333,-33.94275366,151.2543194,0.6666666666666666,110.0
1.0,97.0,0.0,0.0,9,15.0,3.0,0.0,0.0,2.0,1.0,4.0,2.0,200.0,2035.0,5.0,0.6666666666666666,-33.94128271,151.2482156,0.6666666666666666,49.0
1.0,41.0,0.0,0.0,22,15.0,1.0,0.0,0.0,3.0,22.0,4.0,1.0,0.0,2035.0,2.0,2.0,-33.94432877,151.2443489,3.0,45.0
1.0,0.0,0.0,10.0,76,18.0,2.0,0.0,0.0,1.0,2.0,4.0,2.0,5000.0,2035.0,1.0,0.75,-33.94142099,151.2344627,0.5,76.0
0.0,0.0,0.0,70.0,41,0.0,3.0,2.0,0.0,2.0,5.0,4.0,2.0,0.0,2035.0,4.0,0.3333333333333333,-33.94613611,151.252932,0.6666666666666666,165.0
0.0,0.0,0.0,30.0,67,0.0,4.0,1.0,0.0,2.0,3.0,4.0,2.0,0.0,2035.0,2.0,0.25,-33.94374086,151.2585117,0.5,134.0
0.0,0.0,0.0,0.0,50,0.0,2.0,1.0,0.0,1.0,2.0,4.0,1.0,0.0,2035.0,2.0,0.5,-33.9441946,151.2544988,0.5,100.0
1.0,0.0,0.0,40.0,33,15.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,150.0,2035.0,3.0,0.5,-33.95402254,151.2473255,0.5,100.0
1.0,0.0,0.0,0.0,50,15.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,2035.0,1.0,1.0,-33.95074044,151.2465819,1.0,50.0
0.0,0.0,0.0,100.0,5,0.0,2.0,1.0,0.0,1.0,0.0,4.0,1.0,1500.0,2035.0,21.0,0.5,-33.94334471,151.256457,0.5,118.0
1.0,0.0,0.0,30.0,45,15.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,2035.0,1.0,1.0,-33.93649853,151.2473184,0.5,45.0
0.0,0.0,0.0,0.0,58,23.0,4.0,2.0,0.0,3.0,0.0,4.0,3.0,0.0,2035.0,3.0,0.5,-33.9549335,151.2437482,0.75,175.0
0.0,83.0,0.0,0.0,23,0.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,500.0,2035.0,5.0,0.5,-33.93315841,151.2372111,0.5,115.0
1.0,210.0,0.0,200.0,16,0.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0,2035.0,3.0,0.5,-33.94204441,151.2300897,0.5,50.0
1.0,0.0,0.0,0.0,22,0.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,2035.0,3.0,0.5,-33.94195232,151.2396722,0.5,68.0
0.0,250.0,1.0,10.0,93,12.0,2.0,2.0,1.0,1.0,143.0,4.0,1.0,200.0,2035.0,1.0,0.5,-33.952921,151.2345525,0.5,93.0
0.0,0.0,0.0,40.0,50,12.0,1.0,0.0,0.0,1.0,15.0,4.0,1.0,0.0,2035.0,1.0,1.0,-33.94486313,151.2501357,1.0,50.0
0.0,0.0,0.0,0.0,165,23.0,7.0,0.0,0.0,3.0,0.0,4.0,3.0,0.0,2035.0,1.0,0.21428571428571427,-33.9458791,151.2464292,0.42857142857142855,165.0
1.0,128.0,0.0,35.0,50,23.0,2.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,2035.0,1.0,0.75,-33.94979891,151.2466793,0.5,50.0
1.0,0.0,0.0,0.0,35,0.0,2.0,1.0,0.0,1.0,0.0,4.0,1.0,200.0,2035.0,3.0,0.5,-33.94760076,151.2568001,0.5,106.0
0.0,37.0,0.0,75.0,25,0.0,5.0,0.0,0.0,2.0,12.0,4.0,2.0,500.0,2035.0,7.0,0.2,-33.94489213,151.2565803,0.4,175.0
0.0,75.0,0.0,200.0,150,0.0,3.0,2.0,1.0,2.0,1.0,4.0,2.0,1500.0,2035.0,1.0,0.3333333333333333,-33.94398168,151.2536246,0.6666666666666666,150.0
1.0,89.0,0.0,0.0,40,0.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,250.0,2035.0,1.0,0.5,-33.94368692,151.2584141,0.5,40.0
0.0,315.0,0.0,120.0,40,15.0,5.0,2.0,1.0,4.0,1.0,4.0,4.0,500.0,2035.0,7.0,0.5,-33.95191695,151.2459088,0.8,285.0
2.0,0.0,0.0,0.0,35,0.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,2035.0,1.0,1.0,-33.94127096,151.2348287,1.0,35.0
0.0,0.0,0.0,30.0,45,0.0,5.0,0.0,0.0,2.0,1.0,4.0,3.0,150.0,2035.0,2.0,0.4,-33.94565025,151.2408866,0.4,91.0
0.0,0.0,0.0,0.0,12,15.0,4.0,0.0,0.0,2.0,1.0,4.0,3.0,0.0,2035.0,14.0,0.25,-33.94030167,151.23359,0.5,170.0
2.0,364.0,0.0,0.0,103,15.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,130.0,2035.0,1.0,3.0,-33.95416107,151.247734,1.0,103.0
1.0,365.0,0.0,0.0,10,18.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2035.0,7.0,1.0,-33.94115917,151.2401462,0.0,76.0
0.0,163.0,0.0,0.0,22,0.0,2.0,1.0,0.0,1.0,4.0,4.0,1.0,0.0,2035.0,4.0,0.5,-33.95025595,151.2434462,0.5,89.0
1.0,0.0,0.0,50.0,10,0.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,600.0,2035.0,6.0,1.0,-33.94412049,151.2382958,1.0,60.0
1.0,156.0,0.0,0.0,14,23.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,2035.0,7.0,1.0,-33.94873555,151.2434868,1.0,100.0
1.0,0.0,0.0,20.0,29,0.0,2.0,2.0,1.0,1.0,0.0,4.0,1.0,135.0,2035.0,3.0,0.5,-33.94458535,151.2573635,0.5,88.0
0.0,1.0,1.0,35.0,65,11.0,2.0,1.0,0.0,1.0,41.0,4.0,1.0,200.0,2035.0,1.0,0.5,-33.9396879,151.2471717,0.5,65.0
0.0,11.0,0.0,15.0,29,0.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,0.0,2035.0,2.0,0.5,-33.94606017,151.2543431,0.5,59.0
1.0,54.0,0.0,20.0,59,3.0,2.0,1.0,0.0,1.0,14.0,4.0,1.0,150.0,2035.0,1.0,0.5,-33.94076042,151.2442269,0.5,59.0
0.0,106.0,0.0,150.0,140,0.0,4.0,1.0,1.0,2.0,6.0,4.0,2.0,300.0,2035.0,1.0,0.25,-33.94642602,151.2500634,0.5,140.0
1.0,0.0,0.0,40.0,40,0.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,2035.0,2.0,0.5,-33.94480059,151.256579,0.5,80.0
0.0,170.0,1.0,75.0,58,0.0,2.0,2.0,1.0,1.0,46.0,4.0,1.0,500.0,2035.0,2.0,0.5,-33.94330258,151.2589493,0.5,117.0
0.0,0.0,0.0,100.0,62,15.0,6.0,2.0,0.0,3.0,0.0,4.0,4.0,500.0,2035.0,4.0,0.3333333333333333,-33.9353278,151.2449224,0.5,250.0
0.0,0.0,0.0,100.0,83,23.0,7.0,2.0,1.0,3.0,2.0,4.0,4.0,500.0,2035.0,3.0,0.35714285714285715,-33.94349043,151.2586359,0.42857142857142855,250.0
0.0,0.0,0.0,100.0,66,15.0,4.0,2.0,1.0,2.0,1.0,4.0,2.0,1750.0,2035.0,4.0,0.25,-33.94111654,151.255865,0.5,265.0
1.0,0.0,0.0,0.0,30,0.0,2.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,2035.0,3.0,0.5,-33.94622142,151.2565603,1.0,90.0
1.0,191.0,0.0,100.0,40,0.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,200.0,2035.0,3.0,1.0,-33.94070721,151.2307093,2.0,120.0
1.0,52.0,1.0,0.0,16,0.0,2.0,2.0,0.0,1.0,22.0,4.0,1.0,0.0,2035.0,3.0,1.0,-33.94145159,151.2402959,0.5,50.0
0.0,177.0,0.0,60.0,58,15.0,6.0,2.0,1.0,2.0,2.0,4.0,3.0,0.0,2035.0,3.0,0.4166666666666667,-33.94815654,151.2470107,0.3333333333333333,175.0
0.0,290.0,0.0,160.0,30,0.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,0.0,2035.0,5.0,0.5,-33.93982278,151.2565511,0.5,150.0
1.0,34.0,0.0,20.0,24,15.0,2.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,2035.0,2.0,1.25,-33.94281464,151.252381,0.5,49.0
1.0,0.0,0.0,0.0,88,0.0,2.0,1.0,1.0,1.0,13.0,4.0,1.0,0.0,2035.0,1.0,0.5,-33.93892378,151.2384549,0.5,88.0
1.0,362.0,0.0,30.0,53,15.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,2035.0,1.0,1.0,-33.94186833,151.2547298,1.0,53.0
1.0,302.0,0.0,25.0,50,18.0,1.0,0.0,0.0,1.0,2.0,4.0,1.0,135.0,2035.0,1.0,1.0,-33.94404757,151.2455132,1.0,50.0
1.0,0.0,0.0,0.0,35,15.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,2035.0,1.0,1.0,-33.94048114,151.2391864,1.0,35.0
1.0,358.0,1.0,20.0,45,0.0,3.0,2.0,1.0,1.0,23.0,4.0,2.0,0.0,2035.0,2.0,0.3333333333333333,-33.94602005,151.2560259,0.3333333333333333,90.0
1.0,295.0,1.0,60.0,47,23.0,2.0,2.0,1.0,1.0,18.0,4.0,1.0,150.0,2035.0,2.0,0.5,-33.94707741,151.2457722,0.5,94.0
0.0,0.0,0.0,0.0,40,0.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,2035.0,3.0,0.5,-33.94047745,151.2344202,0.5,120.0
1.0,180.0,0.0,0.0,162,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,2035.0,1.0,1.0,-33.94308204,151.2551251,1.0,162.0
1.0,18.0,0.0,0.0,31,15.0,1.0,1.0,0.0,1.0,34.0,4.0,1.0,0.0,2035.0,1.0,1.0,-33.94112598,151.2313667,1.0,31.0
0.0,0.0,0.0,0.0,10,0.0,4.0,2.0,0.0,1.0,1.0,4.0,1.0,0.0,2035.0,10.0,0.25,-33.9452946,151.2553884,0.25,100.0
1.0,294.0,1.0,60.0,35,23.0,1.0,2.0,1.0,1.0,8.0,4.0,1.0,150.0,2035.0,2.0,1.0,-33.94615878,151.2439426,1.0,70.0
0.0,0.0,0.0,0.0,36,0.0,2.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,2035.0,3.0,0.5,-33.94059203,151.2584315,0.5,110.0
0.0,0.0,0.0,100.0,45,0.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,2035.0,3.0,0.5,-33.94418385,151.255127,0.5,135.0
2.0,364.0,0.0,25.0,6,11.0,1.0,2.0,1.0,1.0,8.0,4.0,2.0,0.0,2035.0,6.0,2.0,-33.9439479,151.2492644,1.0,39.0
1.0,68.0,1.0,13.0,59,0.0,2.0,1.0,0.0,1.0,42.0,4.0,1.0,650.0,2035.0,1.0,0.5,-33.94459686,151.2568266,0.5,59.0
1.0,156.0,0.0,0.0,50,23.0,2.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,2035.0,3.0,0.5,-33.94418813,151.2601039,0.5,150.0
1.0,365.0,0.0,60.0,90,0.0,2.0,1.0,0.0,1.0,18.0,4.0,1.0,200.0,2035.0,1.0,0.5,-33.94608151,151.2534743,0.5,90.0
1.0,0.0,0.0,7.0,50,0.0,2.0,1.0,1.0,1.0,7.0,4.0,1.0,0.0,2035.0,1.0,0.5,-33.94374706,151.2381425,0.5,50.0
0.0,0.0,0.0,50.0,69,0.0,4.0,1.0,1.0,2.0,4.0,4.0,3.0,0.0,2035.0,2.0,0.25,-33.94539494,151.2456273,0.5,139.0
0.0,236.0,1.0,55.0,90,0.0,2.0,1.0,0.0,1.0,113.0,4.0,1.0,0.0,2035.0,1.0,0.5,-33.94886626,151.2407358,0.5,90.0
1.0,365.0,0.0,0.0,50,15.0,1.0,2.0,0.0,1.0,8.0,4.0,1.0,0.0,2035.0,1.0,1.0,-33.94475933,151.2268046,1.0,50.0
1.0,0.0,0.0,0.0,6,0.0,2.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,2035.0,7.0,0.5,-33.94448946,151.2544296,0.5,43.0
1.0,365.0,0.0,0.0,50,15.0,1.0,2.0,0.0,1.0,5.0,4.0,1.0,0.0,2035.0,1.0,1.0,-33.94380835,151.2276262,1.0,50.0
1.0,0.0,0.0,0.0,17,0.0,2.0,2.0,1.0,1.0,28.0,4.0,1.0,0.0,2035.0,4.0,0.5,-33.94559597,151.2546727,0.5,69.0
1.0,48.0,0.0,0.0,55,23.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0,2035.0,1.0,0.75,-33.93913729,151.2434338,0.5,55.0
0.0,0.0,0.0,60.0,50,15.0,2.0,0.0,0.0,2.0,0.0,4.0,1.0,300.0,2035.0,3.0,0.75,-33.95130487,151.2410737,1.0,150.0
0.0,0.0,0.0,0.0,11,0.0,2.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,2035.0,7.0,0.5,-33.9405283,151.2363728,0.5,80.0
1.0,0.0,0.0,10.0,89,0.0,2.0,0.0,1.0,1.0,0.0,4.0,1.0,132.0,2035.0,1.0,0.5,-33.94463043,151.2576302,0.5,89.0
1.0,0.0,0.0,0.0,9,0.0,1.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,2035.0,10.0,1.0,-33.94012623,151.2420415,1.0,97.0
0.0,0.0,0.0,0.0,60,15.0,4.0,1.0,0.0,2.0,3.0,4.0,2.0,0.0,2035.0,2.0,0.25,-33.94443151,151.2502731,0.5,120.0
0.0,156.0,0.0,0.0,50,23.0,4.0,1.0,1.0,2.0,3.0,4.0,2.0,0.0,2035.0,5.0,0.375,-33.94411837,151.2592535,0.5,250.0
1.0,87.0,0.0,0.0,100,0.0,2.0,0.0,0.0,1.0,1.0,4.0,1.0,200.0,2035.0,1.0,0.5,-33.93942554,151.2365732,0.5,100.0
0.0,14.0,0.0,90.0,110,0.0,2.0,0.0,1.0,2.0,1.0,4.0,1.0,0.0,2035.0,2.0,0.5,-33.94444289,151.2536761,1.0,220.0
0.0,263.0,0.0,125.0,69,15.0,7.0,2.0,1.0,4.0,0.0,4.0,4.0,0.0,2035.0,5.0,0.2857142857142857,-33.9440093,151.2299235,0.5714285714285714,349.0
1.0,18.0,0.0,0.0,31,15.0,2.0,0.0,0.0,3.0,5.0,4.0,1.0,0.0,2035.0,2.0,1.0,-33.94292284,151.2441532,1.5,62.0
1.0,4.0,0.0,10.0,10,15.0,1.0,1.0,0.0,1.0,31.0,4.0,1.0,140.0,2035.0,3.0,1.0,-33.94102333,151.2325407,1.0,32.0
1.0,0.0,1.0,70.0,35,15.0,2.0,2.0,0.0,1.0,6.0,4.0,1.0,300.0,2035.0,2.0,0.5,-33.94129786,151.249283,0.5,70.0
1.0,0.0,0.0,0.0,14,0.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,2035.0,5.0,0.5,-33.9394339,151.2380218,0.5,70.0
0.0,0.0,0.0,155.0,89,0.0,3.0,2.0,0.0,2.0,2.0,4.0,2.0,150.0,2035.0,2.0,0.3333333333333333,-33.95227695,151.2528388,0.6666666666666666,179.0
0.0,172.0,0.0,150.0,31,15.0,6.0,2.0,0.0,3.0,10.0,4.0,3.0,0.0,2035.0,6.0,0.25,-33.94431785,151.254853,0.5,189.0
1.0,321.0,1.0,35.0,32,0.0,2.0,1.0,0.0,1.0,18.0,4.0,1.0,0.0,2035.0,2.0,0.5,-33.94223792,151.263149,0.5,65.0
1.0,0.0,0.0,30.0,8,0.0,1.0,2.0,0.0,1.0,0.0,4.0,1.0,150.0,2035.0,7.0,1.0,-33.94118898,151.2368367,1.0,60.0
0.0,0.0,0.0,100.0,138,15.0,8.0,0.0,0.0,3.0,0.0,4.0,4.0,600.0,2035.0,2.0,0.1875,-33.95200225,151.2452376,0.375,277.0
0.0,0.0,0.0,50.0,40,0.0,5.0,1.0,1.0,3.0,1.0,4.0,3.0,300.0,2035.0,5.0,0.2,-33.94661207,151.2388749,0.6,200.0
0.0,0.0,0.0,80.0,63,0.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,300.0,2035.0,3.0,0.3333333333333333,-33.94508918,151.2585748,0.3333333333333333,189.0
0.0,68.0,0.0,0.0,42,0.0,3.0,0.0,0.0,2.0,10.0,4.0,1.0,0.0,2035.0,2.0,0.3333333333333333,-33.94372485,151.2572917,0.6666666666666666,85.0
0.0,27.0,1.0,30.0,33,0.0,2.0,1.0,0.0,1.0,6.0,4.0,1.0,125.0,2035.0,3.0,0.5,-33.94675923,151.2544012,0.5,100.0
0.0,49.0,0.0,40.0,60,12.0,3.0,2.0,0.0,1.0,5.0,4.0,1.0,300.0,2035.0,2.0,0.3333333333333333,-33.93656889,151.2325366,0.3333333333333333,120.0
0.0,0.0,0.0,90.0,32,15.0,3.0,1.0,1.0,2.0,7.0,4.0,2.0,350.0,2035.0,3.0,0.5,-33.94999144,151.2456906,0.6666666666666666,98.0
0.0,93.0,0.0,0.0,24,0.0,5.0,0.0,1.0,2.0,0.0,4.0,3.0,500.0,2035.0,5.0,0.2,-33.94270697,151.2521238,0.4,120.0
0.0,76.0,1.0,55.0,100,11.0,4.0,1.0,0.0,1.0,38.0,4.0,2.0,200.0,2035.0,1.0,0.25,-33.95698704,151.2459592,0.25,100.0
0.0,2.0,0.0,70.0,22,8.0,4.0,0.0,0.0,2.0,2.0,4.0,3.0,500.0,2035.0,7.0,0.25,-33.9529689,151.2489395,0.5,156.0
0.0,0.0,0.0,0.0,60,0.0,2.0,1.0,0.0,1.0,5.0,4.0,1.0,0.0,2035.0,2.0,0.5,-33.943557,151.2585054,0.5,120.0
1.0,0.0,0.0,0.0,5,23.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,2035.0,10.0,0.5,-33.95115827,151.2449489,0.5,55.0
0.0,112.0,0.0,250.0,59,15.0,6.0,2.0,0.0,3.0,1.0,4.0,3.0,2000.0,2035.0,5.0,0.3333333333333333,-33.9407023,151.2577023,0.5,299.0
0.0,0.0,0.0,60.0,56,0.0,5.0,2.0,1.0,2.0,4.0,4.0,3.0,0.0,2035.0,3.0,0.4,-33.94370833,151.2414517,0.4,170.0
1.0,65.0,0.0,35.0,13,15.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,0.0,2035.0,5.0,0.5,-33.94022171,151.2522832,0.5,65.0
1.0,365.0,0.0,100.0,125,15.0,1.0,2.0,0.0,1.0,0.0,4.0,1.0,1000.0,2035.0,1.0,1.0,-33.94201277,151.2489496,1.0,125.0
0.0,0.0,0.0,50.0,75,0.0,4.0,0.0,1.0,2.0,2.0,4.0,1.0,1000.0,2035.0,2.0,0.25,-33.94526183,151.2568418,0.5,150.0
0.0,0.0,0.0,0.0,5,0.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,0.0,2035.0,14.0,0.5,-33.9490924,151.2450921,0.5,74.0
0.0,0.0,0.0,0.0,55,0.0,4.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,2035.0,2.0,0.25,-33.94568137,151.2574121,0.5,111.0
0.0,67.0,0.0,0.0,95,0.0,4.0,1.0,1.0,2.0,7.0,4.0,2.0,0.0,2035.0,2.0,0.25,-33.94284163,151.2589085,0.5,190.0
0.0,0.0,0.0,100.0,33,23.0,5.0,2.0,1.0,3.0,0.0,4.0,4.0,500.0,2035.0,3.0,0.5,-33.94652896,151.248957,0.6,100.0
0.0,58.0,0.0,200.0,33,0.0,4.0,2.0,1.0,2.0,18.0,4.0,2.0,0.0,2035.0,3.0,0.25,-33.94489773,151.2543416,0.5,100.0
1.0,337.0,0.0,25.0,50,0.0,2.0,2.0,0.0,1.0,4.0,4.0,1.0,200.0,2035.0,2.0,0.5,-33.94282664,151.2583915,0.5,100.0
1.0,0.0,0.0,0.0,6,15.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,200.0,2035.0,6.0,2.0,-33.94694947,151.2496907,1.0,41.0
0.0,0.0,0.0,80.0,16,0.0,3.0,0.0,0.0,2.0,4.0,4.0,2.0,600.0,2035.0,6.0,0.3333333333333333,-33.95561839,151.2474915,0.6666666666666666,100.0
0.0,0.0,0.0,40.0,45,0.0,4.0,0.0,0.0,1.0,1.0,4.0,2.0,200.0,2035.0,2.0,0.25,-33.94591726,151.2553622,0.25,90.0
0.0,35.0,0.0,100.0,41,0.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,150.0,2035.0,3.0,0.5,-33.94407798,151.2567728,0.5,125.0
0.0,0.0,0.0,80.0,40,23.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,0.0,2035.0,3.0,0.75,-33.94881633,151.2424983,0.5,120.0
0.0,0.0,0.0,50.0,91,0.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,150.0,2035.0,1.0,0.5,-33.94007217,151.2364803,0.5,91.0
1.0,0.0,0.0,0.0,6,23.0,2.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,2035.0,9.0,0.5,-33.94970388,151.2477816,0.5,60.0
2.0,0.0,0.0,6.0,24,15.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,2035.0,1.0,1.0,-33.9387587,151.2388797,1.0,24.0
0.0,0.0,0.0,245.0,30,0.0,4.0,0.0,1.0,2.0,0.0,4.0,2.0,900.0,2035.0,9.0,0.25,-33.94564308,151.2570683,0.5,275.0
0.0,358.0,0.0,150.0,27,15.0,4.0,0.0,0.0,2.0,0.0,4.0,2.0,1500.0,2035.0,14.0,0.375,-33.95268522,151.2490408,0.5,390.0
