city,longitude,latitude,review_scores_rating,number_of_reviews,minimum_nights,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,property_type,room_type,availability_365,host_identity_verified,host_is_superhost,cancellation_policy,price,zipcode,state
Kirribilli,151.215289,-33.8497622,90.0,6,2,2,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,117.0,2061.0,NSW
The Rocks,151.2015514,-33.86085404,100.0,9,3,4,1.0,2.0,3.0,200.0,200.0,Townhouse,Entire home/apt,195,0.0,0.0,strict_14_with_grace_period,295.0,2000.0,NSW
Rushcutters Bay,151.2260771,-33.87434496,99.0,26,4,2,1.0,1.0,2.0,200.0,80.0,Apartment,Entire home/apt,113,1.0,1.0,strict_14_with_grace_period,130.0,2011.0,NSW
Avalon Beach,151.3210441,-33.63407731,99.0,62,1,4,1.5,2.0,2.0,0.0,0.0,House,Entire home/apt,334,1.0,1.0,moderate,220.0,2107,NSW
Bondi Beach,151.2799651,-33.89005633,100.0,1,2,4,1.0,2.0,2.0,0.0,50.0,Apartment,Entire home/apt,31,1.0,0.0,strict_14_with_grace_period,170.0,2026.0,NSW
Rozelle,151.1728418,-33.86155628,91.0,37,21,2,1.0,1.0,1.0,290.0,65.0,Townhouse,Private room,365,0.0,0.0,strict_14_with_grace_period,55.0,2039,NSW
North Narrabeen,151.2907163,-33.69390019,98.0,2,7,6,1.0,3.0,3.0,0.0,0.0,House,Entire home/apt,0,1.0,0.0,flexible,260.0,2101,NSW
Mascot,151.1876468,-33.9288069,100.0,1,2,6,2.0,3.0,3.0,300.0,50.0,Apartment,Entire home/apt,178,0.0,0.0,flexible,500.0,2020,NSW
Pyrmont,151.1966953,-33.87145645,,0,1,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,0.0,0.0,flexible,70.0,2009.0,NSW
Cammeray,151.2232245,-33.82093241,87.0,3,31,6,2.0,3.0,4.0,1500.0,286.0,Apartment,Entire home/apt,181,1.0,0.0,strict_14_with_grace_period,275.0,2062,NSW
Freshwater,151.2935717,-33.77997111,100.0,3,2,4,2.0,2.0,2.0,0.0,0.0,Apartment,Entire home/apt,64,1.0,0.0,strict_14_with_grace_period,299.0,2096,NSW
Glenwood,150.9434968,-33.73920703,98.0,33,1,2,2.0,1.0,1.0,0.0,0.0,Guesthouse,Private room,357,0.0,0.0,flexible,80.0,2768,NSW
Rushcutters Bay,151.228566,-33.87484288,100.0,7,2,1,1.0,1.0,1.0,500.0,50.0,Apartment,Private room,0,1.0,0.0,strict_14_with_grace_period,69.0,2011,NSW
Erskineville,151.1873611,-33.90453624,60.0,2,2,4,1.0,2.0,2.0,0.0,70.0,Apartment,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,299.0,2043.0,NSW
Kentlyn,150.8675273,-34.05219536,,0,2,2,1.0,1.0,1.0,300.0,100.0,Guesthouse,Entire home/apt,365,0.0,0.0,strict_14_with_grace_period,80.0,2560.0,NSW
Casula,150.8943877,-33.95548734,93.0,128,2,5,1.0,2.0,5.0,130.0,40.0,Guesthouse,Entire home/apt,231,0.0,1.0,moderate,59.0,2170,NSW
Vaucluse,151.279518,-33.86085436,100.0,1,1,2,1.0,1.0,1.0,300.0,80.0,Apartment,Private room,0,1.0,0.0,flexible,60.0,2030.0,NSW
Carlton,151.1179833,-33.96987107,100.0,3,2,2,1.0,1.0,1.0,200.0,25.0,House,Private room,0,1.0,0.0,strict_14_with_grace_period,94.0,2218,NSW
Eastwood,151.0994259,-33.79318679,,0,2,2,1.0,1.0,1.0,0.0,100.0,House,Private room,365,1.0,0.0,flexible,100.0,2122,NSW
Darlinghurst,151.2222206,-33.87949146,99.0,81,2,2,1.0,1.0,1.0,150.0,0.0,House,Private room,53,1.0,1.0,flexible,135.0,2010,NSW
Pymble,151.149844,-33.73880866,98.0,16,2,4,1.0,0.0,1.0,0.0,0.0,Guest suite,Entire home/apt,0,0.0,1.0,flexible,106.0,2073.0,NSW
Camperdown,151.179824,-33.88422867,100.0,1,7,2,2.0,1.0,1.0,150.0,50.0,Apartment,Entire home/apt,32,0.0,0.0,flexible,100.0,2050,NSW
Hurstville ,151.1064321,-33.96713057,,0,2,2,1.0,1.0,2.0,500.0,50.0,Condominium,Entire home/apt,89,0.0,0.0,flexible,98.0,2220.0,NSW
Freshwater,151.2895737,-33.77473246,100.0,2,1,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,0.0,0.0,flexible,24.0,2096.0,NSW
Bondi Beach,151.2848682,-33.89083183,100.0,4,2,5,1.0,2.0,2.0,600.0,200.0,Apartment,Entire home/apt,227,1.0,0.0,strict_14_with_grace_period,320.0,2026,NSW
Woollahra,151.2428987,-33.88914152,,0,2,4,1.0,2.0,2.0,150.0,120.0,Apartment,Entire home/apt,362,0.0,0.0,moderate,120.0,2025.0,NSW
Glebe,151.1945805,-33.88335868,93.0,25,1,2,1.0,1.0,1.0,200.0,0.0,Hotel,Private room,25,1.0,0.0,strict_14_with_grace_period,120.0,2037.0,NSW
Avalon Beach,151.3365476,-33.62896697,97.0,7,2,6,1.0,3.0,4.0,0.0,120.0,House,Entire home/apt,353,1.0,0.0,strict_14_with_grace_period,495.0,2107,NSW
Rozelle,151.1689681,-33.8687299,100.0,6,10,5,2.5,3.0,3.0,300.0,200.0,House,Entire home/apt,15,1.0,1.0,flexible,349.0,2039.0,NSW
Glebe,151.1933705,-33.88462763,,0,4,1,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,0.0,0.0,flexible,45.0,2037,NSW
Woolloomooloo,151.2176051,-33.87427615,80.0,41,1,1,2.0,1.0,1.0,0.0,0.0,Hostel,Shared room,363,0.0,0.0,flexible,32.0,2011,New South Wales
Balgowlah,151.2677738,-33.79548936,100.0,1,7,2,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,1.0,0.0,moderate,139.0,2093,NSW
Woollahra,151.2440638,-33.88727276,80.0,1,4,1,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,41,1.0,0.0,flexible,50.0,2025.0,NSW
Bondi Beach,151.2721561,-33.89665871,95.0,11,1,2,1.0,1.0,1.0,200.0,100.0,Apartment,Entire home/apt,65,0.0,0.0,moderate,161.0,2026.0,NSW
Sydney,151.2110135,-33.87647763,96.0,172,3,4,1.0,2.0,2.0,299.0,59.0,Apartment,Entire home/apt,171,1.0,1.0,strict_14_with_grace_period,197.0,2000,NSW
Palm Beach,151.3228939,-33.60161485,,0,2,4,1.0,1.0,2.0,1000.0,110.0,Apartment,Entire home/apt,359,0.0,0.0,strict_14_with_grace_period,295.0,2108.0,New South Wales
Stanmore,151.1654321,-33.89299558,,0,21,1,2.0,1.0,1.0,0.0,0.0,House,Private room,0,0.0,0.0,flexible,74.0,2048,NSW
Lilyfield,151.1635064,-33.87001812,,0,4,4,1.0,2.0,2.0,300.0,100.0,House,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,280.0,2040.0,NSW
Surry Hills,151.2077445,-33.88496388,,0,3,4,1.0,0.0,1.0,1000.0,0.0,Loft,Entire home/apt,0,1.0,0.0,flexible,150.0,2010,NSW
Roseville,151.182001,-33.78588087,100.0,2,1,2,1.0,1.0,2.0,0.0,40.0,Apartment,Private room,333,0.0,0.0,moderate,98.0,2069.0,NSW
Bronte,151.2612516,-33.90000366,,0,1,2,1.0,1.0,1.0,0.0,50.0,Apartment,Entire home/apt,0,0.0,0.0,flexible,108.0,2024,NSW
Manly,151.2919335,-33.80157494,100.0,7,2,1,1.0,1.0,1.0,500.0,35.0,Apartment,Private room,364,0.0,0.0,strict_14_with_grace_period,94.0,2095,NSW
Bondi Beach,151.2686004,-33.89058001,100.0,5,7,1,1.0,1.0,1.0,0.0,20.0,Apartment,Private room,9,1.0,0.0,moderate,130.0,2026.0,NSW
Newtown,151.1862057,-33.89211148,100.0,1,3,2,1.0,1.0,1.0,0.0,79.0,Apartment,Entire home/apt,10,0.0,0.0,flexible,250.0,2042.0,NSW
Naremburn,151.2009119,-33.82061534,100.0,1,7,2,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,0.0,0.0,flexible,65.0,2065.0,NSW
Dural,151.0245777,-33.69664073,80.0,1,1,2,1.0,1.0,1.0,0.0,0.0,Villa,Private room,364,1.0,0.0,strict_14_with_grace_period,108.0,2158,NSW
Dee Why,151.2956514,-33.75830835,95.0,7,2,4,2.0,2.0,2.0,200.0,0.0,Apartment,Entire home/apt,168,1.0,0.0,moderate,161.0,2099.0,NSW
Wolli Creek,151.1550929,-33.93068292,,0,1,4,1.0,1.0,3.0,140.0,20.0,Apartment,Entire home/apt,0,0.0,0.0,flexible,140.0,2205,NSW
Bondi Beach,151.2677179,-33.88784635,100.0,2,4,3,1.0,2.0,3.0,0.0,70.0,House,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,128.0,2026.0,NSW
Marrickville,151.1458234,-33.91323677,100.0,1,7,2,1.0,1.0,1.0,0.0,0.0,House,Private room,0,0.0,0.0,flexible,41.0,2204,New South Wales
Roseville,151.1823445,-33.78660712,95.0,15,1,6,2.0,3.0,5.0,0.0,60.0,Apartment,Entire home/apt,333,0.0,0.0,moderate,268.0,2069.0,NSW
South Coogee,151.258233,-33.93273596,100.0,2,3,2,1.0,1.0,1.0,500.0,20.0,Apartment,Private room,1,1.0,0.0,moderate,45.0,2034,NSW
Darlinghurst,151.219097,-33.87613568,,0,1,1,1.0,1.0,1.0,0.0,50.0,Apartment,Private room,89,0.0,0.0,moderate,85.0,2010.0,NSW
Pyrmont,151.193057,-33.87056847,97.0,64,2,2,1.0,1.0,1.0,0.0,20.0,Townhouse,Private room,39,0.0,0.0,strict_14_with_grace_period,90.0,2009,NSW
Kurraba Point,151.2233295,-33.84110174,,0,4,10,5.0,6.0,6.0,1000.0,670.0,House,Entire home/apt,32,1.0,0.0,strict_14_with_grace_period,1144.0,2089,NSW
Coogee,151.2553838,-33.92135643,100.0,2,7,1,1.0,1.0,1.0,200.0,20.0,Apartment,Private room,41,1.0,0.0,strict_14_with_grace_period,250.0,2034,NSW
Bondi Beach,151.2580105,-33.89327654,100.0,1,3,2,1.0,1.0,1.0,0.0,30.0,Guesthouse,Entire home/apt,0,1.0,0.0,flexible,116.0,2022.0,NSW
Auburn,151.0278955,-33.85018387,100.0,8,1,2,0.0,1.0,1.0,150.0,19.0,House,Private room,84,0.0,1.0,strict_14_with_grace_period,28.0,2144,New South Wales
Randwick,151.2379598,-33.90685548,95.0,27,1,2,1.0,1.0,1.0,0.0,65.0,Apartment,Entire home/apt,11,1.0,0.0,moderate,111.0,2031,NSW
Bondi Beach,151.2630547,-33.89272116,100.0,2,28,4,1.0,2.0,2.0,250.0,55.0,Apartment,Entire home/apt,0,1.0,0.0,strict_14_with_grace_period,90.0,2026,NSW
Leichhardt,151.1517391,-33.88659768,100.0,3,2,4,2.0,2.0,2.0,0.0,80.0,Apartment,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,124.0,2040.0,NSW
Manly,151.2906344,-33.79949818,95.0,8,5,4,1.0,1.0,4.0,0.0,100.0,Apartment,Entire home/apt,0,0.0,0.0,moderate,200.0,2095,NSW
Rushcutters Bay,151.2265356,-33.87741749,,38,6,2,1.0,0.0,1.0,0.0,65.0,Apartment,Entire home/apt,105,1.0,0.0,strict_14_with_grace_period,98.0,2011,NSW
Coogee,151.2561926,-33.92387265,100.0,1,1,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,87,0.0,0.0,strict_14_with_grace_period,80.0,2034,NSW
Freshwater,151.2828925,-33.77854446,,0,4,3,1.5,2.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,1.0,0.0,moderate,106.0,2096,NSW
Coogee,151.2591159,-33.92630065,98.0,12,4,2,1.0,1.0,1.0,350.0,60.0,Apartment,Entire home/apt,0,1.0,0.0,strict_14_with_grace_period,130.0,2034,NSW
Tamarama,151.2679208,-33.89727241,,0,3,1,1.0,1.0,2.0,300.0,65.0,Apartment,Private room,17,1.0,0.0,strict_14_with_grace_period,77.0,2026.0,NSW
Coogee,151.2573116,-33.92256582,96.0,50,1,2,1.0,1.0,1.0,0.0,100.0,Apartment,Entire home/apt,251,0.0,0.0,strict_14_with_grace_period,240.0,2034,NSW
Bondi Beach,151.2679635,-33.89493977,,0,2,2,2.0,1.0,2.0,0.0,0.0,Apartment,Private room,0,0.0,0.0,strict_14_with_grace_period,100.0,2026,NSW
Newtown,151.1818878,-33.89934617,100.0,3,5,2,1.0,1.0,1.0,150.0,20.0,House,Entire home/apt,0,1.0,0.0,moderate,55.0,2042,NSW
Mosman,151.2471613,-33.81689156,,0,7,8,3.0,4.0,5.0,3000.0,479.0,House,Entire home/apt,236,0.0,0.0,strict_14_with_grace_period,735.0,2088,NSW
Crows Nest,151.2048392,-33.82551563,93.0,3,1,1,1.0,1.0,1.0,0.0,10.0,House,Private room,0,0.0,0.0,moderate,50.0,2065.0,NSW
"Glebe, Sydney",151.1842422,-33.87460971,,0,1,3,1.0,2.0,2.0,0.0,0.0,Apartment,Entire home/apt,0,0.0,0.0,flexible,139.0,2037,New South Wales
Cremorne Point,151.2279979,-33.84253846,100.0,3,7,2,1.0,1.0,1.0,500.0,99.0,Apartment,Private room,88,0.0,0.0,moderate,59.0,2090,NSW
Birchgrove,151.1792421,-33.8530846,,0,14,6,2.0,3.0,3.0,150.0,150.0,House,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,680.0,2041,NSW
Brookvale,151.2718398,-33.76014581,100.0,1,14,4,1.0,3.0,3.0,200.0,0.0,Townhouse,Entire home/apt,83,0.0,0.0,strict_14_with_grace_period,115.0,2100.0,NSW
Little Bay,151.2384784,-33.9766279,100.0,6,2,2,1.0,1.0,1.0,0.0,20.0,Townhouse,Private room,161,1.0,0.0,flexible,90.0,2036,NSW
Balmain,151.1826685,-33.85610705,100.0,15,1,6,2.0,3.0,3.0,500.0,200.0,House,Entire home/apt,67,0.0,1.0,strict_14_with_grace_period,229.0,2041.0,NSW
Ryde,151.1052757,-33.81157191,,0,1,1,1.0,0.0,1.0,0.0,0.0,Condominium,Private room,179,0.0,0.0,flexible,76.0,2112.0,NSW
Darlinghurst,151.2150606,-33.87865749,97.0,130,2,2,1.0,1.0,1.0,200.0,70.0,Apartment,Entire home/apt,154,1.0,0.0,strict_14_with_grace_period,150.0,2010,NSW
Clareville,151.3123534,-33.63587911,100.0,8,2,9,3.0,5.0,6.0,1000.0,225.0,House,Entire home/apt,179,0.0,0.0,moderate,849.0,2107.0,NSW
Dee Why,151.280392,-33.75768967,100.0,30,1,2,1.0,1.0,1.0,140.0,0.0,Townhouse,Private room,346,1.0,1.0,strict_14_with_grace_period,58.0,2099.0,NSW
Malabar,151.248838,-33.96223137,97.0,19,2,2,1.0,1.0,1.0,200.0,75.0,House,Private room,332,0.0,1.0,moderate,135.0,2036,NSW
Annandale,151.1720406,-33.88116743,80.0,1,1,2,1.0,2.0,1.0,0.0,50.0,House,Entire home/apt,0,0.0,0.0,flexible,85.0,2038,NSW
Darlinghurst,151.21964,-33.87384092,80.0,3,4,4,2.0,2.0,2.0,500.0,175.0,Apartment,Entire home/apt,0,1.0,0.0,flexible,350.0,2010,New South Wales
Ryde,151.1048993,-33.80745306,,0,2,1,1.0,1.0,1.0,0.0,15.0,Apartment,Private room,88,0.0,0.0,strict_14_with_grace_period,76.0,2112,NSW
Centennial Park,151.2285628,-33.89286261,100.0,3,150,4,1.0,2.0,2.0,0.0,100.0,Apartment,Entire home/apt,0,1.0,0.0,strict_14_with_grace_period,250.0,2021,NSW
Kingsford,151.2351207,-33.9211501,90.0,2,2,6,1.5,3.0,5.0,800.0,90.0,House,Entire home/apt,157,0.0,0.0,moderate,200.0,2032.0,NSW
Surry Hills,151.2082612,-33.88571692,100.0,2,2,4,1.0,2.0,2.0,400.0,170.0,Apartment,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,165.0,2010.0,NSW
Lilyfield,151.1640068,-33.87363206,95.0,31,3,4,2.0,2.0,2.0,500.0,190.0,Apartment,Entire home/apt,306,1.0,1.0,strict_14_with_grace_period,213.0,2040.0,NSW
Kensington,151.2182763,-33.91059904,,0,1,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,1.0,0.0,flexible,65.0,2033,New South Wales
Carlton,151.1235453,-33.96625376,99.0,14,4,1,1.0,1.0,1.0,162.0,20.0,Apartment,Private room,309,1.0,0.0,strict_14_with_grace_period,54.0,2218,NSW
Waterloo,151.2055584,-33.89810362,100.0,2,2,2,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,0.0,0.0,flexible,95.0,2017.0,NSW
Bondi Beach,151.2600231,-33.89312821,,1,5,4,1.0,2.0,2.0,400.0,250.0,Apartment,Entire home/apt,351,0.0,0.0,flexible,150.0,2026.0,NSW
Sydney,151.1987385,-33.87162651,91.0,41,2,3,1.0,1.0,3.0,250.0,40.0,Serviced apartment,Private room,71,0.0,0.0,strict_14_with_grace_period,130.0,2000.0,NSW
Bondi Beach,151.2845547,-33.88544932,100.0,5,2,2,1.0,1.0,1.0,0.0,0.0,Condominium,Entire home/apt,15,0.0,0.0,flexible,161.0,2026.0,NSW
Bondi Beach,151.2759945,-33.88075379,,0,5,4,2.0,2.0,2.0,1000.0,0.0,House,Entire home/apt,178,0.0,0.0,flexible,500.0,2026,NSW
Forestville,151.2002071,-33.75911918,,1,2,1,1.0,1.0,1.0,130.0,50.0,House,Private room,41,0.0,0.0,moderate,49.0,2087.0,NSW
Bronte,151.2654314,-33.90526941,98.0,33,2,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,197,0.0,0.0,moderate,67.0,2024,NSW
Maroubra,151.2554061,-33.94448616,80.0,2,3,1,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,0.0,0.0,flexible,35.0,2035.0,NSW
Avalon Beach,151.3346838,-33.6303765,100.0,13,2,4,1.0,2.0,2.0,500.0,150.0,Bungalow,Entire home/apt,257,1.0,1.0,strict_14_with_grace_period,480.0,2107.0,NSW
Darlinghurst,151.2186602,-33.87919421,95.0,33,1,3,1.0,1.0,1.0,200.0,50.0,Apartment,Entire home/apt,39,1.0,0.0,moderate,125.0,2010,NSW
Ashfield,151.1219656,-33.89061161,88.0,9,1,2,1.0,1.0,2.0,0.0,8.0,Apartment,Private room,334,0.0,0.0,strict_14_with_grace_period,26.0,2131.0,NSW
Bondi Beach,151.2763395,-33.88453598,93.0,3,1,2,1.0,1.0,2.0,0.0,0.0,Apartment,Private room,0,0.0,0.0,flexible,60.0,2026.0,NSW
Manly Vale,151.2734926,-33.78465742,100.0,4,3,6,2.0,3.0,3.0,0.0,270.0,House,Entire home/apt,52,0.0,0.0,flexible,200.0,2093,NSW
Surry Hills,151.2122778,-33.87202249,,0,7,1,1.0,1.0,1.0,135.0,0.0,House,Private room,0,1.0,0.0,moderate,53.0,2010.0,NSW
North Ryde,151.1337361,-33.79918946,,0,5,7,1.5,3.0,4.0,0.0,0.0,House,Entire home/apt,365,0.0,0.0,flexible,750.0,2113,NSW
Kingsford,151.232903,-33.92840062,,0,14,2,2.0,1.0,1.0,0.0,0.0,House,Private room,0,0.0,0.0,strict_14_with_grace_period,50.0,2032,NSW
Darlinghurst,151.2161694,-33.87619172,91.0,93,2,5,2.0,2.0,4.0,700.0,90.0,Townhouse,Entire home/apt,338,1.0,0.0,strict_14_with_grace_period,268.0,2010,NSW
Coogee,151.2501469,-33.91666088,100.0,1,7,4,2.0,2.0,2.0,1000.0,80.0,Apartment,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,200.0,2034,NSW
Birchgrove,151.1807143,-33.84989223,93.0,4,2,5,2.0,2.0,3.0,0.0,0.0,House,Entire home/apt,0,1.0,0.0,moderate,189.0,2041.0,NSW
Edgecliff,151.2391186,-33.87902452,,0,8,2,1.0,1.0,1.0,0.0,15.0,Apartment,Private room,0,0.0,0.0,flexible,60.0,2027.0,NSW
Turramurra,151.1253682,-33.73346536,92.0,5,2,4,2.0,2.0,2.0,200.0,80.0,Apartment,Entire home/apt,64,1.0,0.0,strict_14_with_grace_period,186.0,2074,NSW
Randwick,151.2535456,-33.90968805,,0,3,2,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,1.0,0.0,flexible,119.0,2031,NSW
Campbelltown,150.8012384,-34.07582431,100.0,9,1,2,1.0,1.0,1.0,200.0,40.0,Guest suite,Private room,57,0.0,0.0,strict_14_with_grace_period,98.0,2560.0,NSW
Randwick,151.2469798,-33.92461652,95.0,4,1,5,1.5,2.0,3.0,500.0,60.0,House,Entire home/apt,309,0.0,0.0,flexible,299.0,2031,NSW
Redfern,151.2048287,-33.89099647,80.0,2,5,4,1.0,2.0,3.0,500.0,100.0,House,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,162.0,2016,NSW
Tamarama,151.268193,-33.89810588,100.0,1,3,3,1.0,1.0,2.0,0.0,50.0,Apartment,Entire home/apt,5,0.0,0.0,strict_14_with_grace_period,299.0,2026,NSW
Manly,151.2789355,-33.79918466,,0,4,7,2.0,3.0,4.0,1000.0,250.0,Apartment,Entire home/apt,178,0.0,0.0,strict_14_with_grace_period,649.0,2095.0,NSW
Beacon Hill,151.2675382,-33.75931925,95.0,17,5,5,1.0,2.0,3.0,0.0,158.0,Townhouse,Entire home/apt,322,0.0,1.0,strict_14_with_grace_period,155.0,2100,New South Wales
Randwick,151.2366162,-33.92081027,80.0,2,2,1,1.5,1.0,1.0,0.0,0.0,Apartment,Private room,0,0.0,0.0,moderate,55.0,2031.0,NSW
Kensington,151.2220277,-33.90913966,94.0,253,1,3,1.0,1.0,1.0,0.0,0.0,Cabin,Entire home/apt,83,1.0,0.0,moderate,107.0,2033,NSW
Haymarket,151.201594,-33.87963697,98.0,49,2,5,1.0,2.0,3.0,159.0,98.0,Apartment,Entire home/apt,71,0.0,1.0,strict_14_with_grace_period,285.0,2000.0,NSW
Kirribilli,151.2173797,-33.85107617,100.0,1,5,2,1.0,1.0,1.0,250.0,50.0,Apartment,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,133.0,2061,NSW
Dee Why,151.2864447,-33.7479032,100.0,4,1,8,2.5,3.0,5.0,500.0,65.0,Townhouse,Entire home/apt,0,0.0,0.0,moderate,130.0,2099,NSW
Ultimo,151.197913,-33.87921608,96.0,74,2,4,1.0,2.0,1.0,0.0,150.0,Apartment,Entire home/apt,20,0.0,0.0,strict_14_with_grace_period,179.0,2007.0,NSW
Redfern,151.2070981,-33.8903089,80.0,2,2,7,2.0,4.0,5.0,375.0,309.0,House,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,230.0,2016.0,NSW
Rushcutters Bay,151.2279047,-33.87597419,90.0,23,1,2,1.0,1.0,2.0,0.0,0.0,Apartment,Private room,363,0.0,0.0,strict_14_with_grace_period,150.0,2011,NSW
Zetland,151.2096061,-33.90481214,90.0,2,5,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,0.0,0.0,flexible,90.0,2017.0,NSW
Bondi Beach,151.2717616,-33.89035825,,1,2,4,1.0,2.0,2.0,0.0,0.0,Apartment,Entire home/apt,89,1.0,0.0,strict_14_with_grace_period,299.0,2026.0,NSW
Marrickville,151.154922,-33.91397874,90.0,6,4,2,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,0.0,0.0,moderate,76.0,2204,NSW
Queens Park,151.2491297,-33.8960241,,1,10,6,2.0,2.0,2.0,0.0,140.0,Townhouse,Entire home/apt,20,0.0,0.0,moderate,250.0,2022.0,NSW
Randwick,151.235812,-33.91564012,,0,5,4,1.0,2.0,3.0,200.0,295.0,Apartment,Entire home/apt,350,1.0,0.0,strict_14_with_grace_period,170.0,2031.0,NSW
Leichhardt,151.1592209,-33.88346639,95.0,4,3,2,1.0,1.0,1.0,200.0,20.0,House,Private room,105,0.0,0.0,moderate,49.0,2040,NSW
Camperdown,151.1780763,-33.88463679,99.0,27,2,3,1.0,1.0,2.0,250.0,0.0,Apartment,Entire home/apt,124,1.0,0.0,moderate,150.0,2050,NSW
Zetland,151.2114596,-33.90607707,84.0,11,1,2,1.0,1.0,1.0,0.0,22.0,Apartment,Private room,363,0.0,0.0,flexible,76.0,2017.0,NSW
Sydney,151.2055092,-33.86964922,80.0,4,1,2,1.0,1.0,1.0,0.0,0.0,Other,Private room,0,0.0,0.0,flexible,165.0,2000,NSW
Lilyfield,151.1568657,-33.87036665,89.0,15,2,1,1.0,1.0,1.0,125.0,50.0,Apartment,Private room,363,0.0,0.0,moderate,94.0,2040,NSW
Surry Hills,151.2061797,-33.88695771,96.0,10,2,2,1.0,1.0,1.0,150.0,35.0,Apartment,Private room,0,0.0,0.0,moderate,91.0,2010.0,NSW
Ingleburn,150.8582825,-34.00479517,100.0,1,21,7,1.0,3.0,5.0,500.0,300.0,Townhouse,Entire home/apt,289,1.0,0.0,strict_14_with_grace_period,100.0,2565.0,NSW
Manly Vale,151.2648248,-33.7839928,80.0,1,5,2,1.0,1.0,1.0,0.0,0.0,House,Private room,11,0.0,0.0,flexible,49.0,2093.0,NSW
Zetland,151.2103874,-33.90534698,,0,2,2,1.0,1.0,1.0,350.0,50.0,Apartment,Private room,29,0.0,0.0,strict_14_with_grace_period,80.0,2017.0,NSW
Bondi Beach,151.2658095,-33.88944634,,0,11,4,1.0,2.0,2.0,0.0,0.0,Apartment,Entire home/apt,0,0.0,0.0,flexible,85.0,2026.0,NSW
Surry Hills,151.2085063,-33.88535559,93.0,3,1,1,1.5,1.0,1.0,0.0,6.0,Apartment,Shared room,0,1.0,0.0,flexible,50.0,2010.0,NSW
Lane Cove,151.1601234,-33.81752764,,0,2,4,1.0,2.0,2.0,200.0,100.0,House,Private room,179,0.0,0.0,flexible,98.0,2066.0,NSW
Bondi Beach,151.269905,-33.88553527,80.0,2,2,3,1.0,2.0,2.0,2000.0,50.0,Apartment,Entire home/apt,0,1.0,0.0,flexible,95.0,2026,NSW
Avalon Beach,151.320981,-33.63417456,99.0,103,1,2,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,0.0,1.0,flexible,149.0,2107,NSW
Willoughby East,151.2087721,-33.80001471,,0,1,2,2.0,1.0,1.0,0.0,0.0,House,Shared room,0,0.0,0.0,flexible,110.0,2068,NSW
Birchgrove,151.1823312,-33.85080555,93.0,8,2,3,2.0,2.0,2.0,0.0,100.0,House,Private room,365,1.0,0.0,moderate,130.0,2041,NSW
Curl Curl,151.2859471,-33.7681797,,0,2,2,1.0,1.0,1.0,0.0,0.0,House,Private room,0,0.0,0.0,flexible,124.0,2096.0,NSW
Bexley North,151.1122426,-33.9433363,96.0,196,1,4,1.0,1.0,3.0,0.0,25.0,House,Entire home/apt,307,0.0,1.0,flexible,92.0,2207,NSW
Pyrmont,151.1942504,-33.87463464,95.0,57,1,8,2.0,3.0,5.0,0.0,120.0,Apartment,Entire home/apt,65,0.0,0.0,flexible,370.0,2009.0,NSW
Manly,151.2868893,-33.79359931,100.0,8,6,7,3.0,4.0,4.0,1000.0,180.0,House,Entire home/apt,179,0.0,0.0,strict_14_with_grace_period,894.0,2095.0,NSW
Belrose,151.2172695,-33.7249703,100.0,2,2,2,1.0,1.0,1.0,150.0,10.0,House,Private room,0,0.0,0.0,moderate,39.0,2085,NSW
Bondi Beach,151.2619627,-33.89167089,,0,1,1,1.5,1.0,1.0,0.0,20.0,Apartment,Private room,0,1.0,0.0,flexible,100.0,2026,NSW
Waterloo,151.2025549,-33.90048758,70.0,4,1,3,1.0,1.0,2.0,0.0,10.0,Hostel,Private room,0,0.0,0.0,strict_14_with_grace_period,91.0,2017.0,NSW
