city,longitude,latitude,review_scores_rating,number_of_reviews,minimum_nights,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,property_type,room_type,availability_365,host_identity_verified,host_is_superhost,cancellation_policy,price,zipcode
Bondi Beach,151.2715131,-33.89291501,100.0,3,2,2,1.0,1.0,1.0,0.0,50.0,Apartment,Entire home/apt,0,f,f,moderate,200.0,2026
Bondi Beach,151.2705712,-33.89182799,95.0,16,2,4,1.0,2.0,2.0,300.0,100.0,Apartment,Entire home/apt,115,f,t,moderate,375.0,2026
Bondi Beach,151.2603967,-33.89327719,,0,3,6,1.0,3.0,3.0,0.0,59.0,Apartment,Entire home/apt,0,t,f,flexible,221.0,2026
Bondi Beach,151.2804725,-33.89049247,88.0,32,2,2,1.0,1.0,1.0,500.0,85.0,Apartment,Entire home/apt,74,f,f,strict_14_with_grace_period,135.0,2026
Bondi Beach,151.2800702,-33.88349842,,1,7,1,1.0,0.0,1.0,0.0,0.0,Apartment,Private room,0,f,f,flexible,60.0,2026
Bondi Beach,151.2777438,-33.88661073,100.0,8,2,2,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,14,t,f,flexible,116.0,2026
Bondi Beach,151.2709469,-33.88744639,87.0,3,2,2,1.0,0.0,1.0,0.0,45.0,Other,Entire home/apt,0,t,f,moderate,119.0,2026
Bondi Beach,151.2702646,-33.89298228,99.0,22,1,2,1.0,1.0,1.0,400.0,40.0,Apartment,Private room,2,t,t,moderate,70.0,2026
Bondi Beach,151.2662119,-33.89356416,96.0,89,4,2,1.0,1.0,1.0,300.0,40.0,Apartment,Entire home/apt,174,f,f,strict_14_with_grace_period,130.0,2026
Bondi Beach,151.2784452,-33.8893518,92.0,119,2,3,1.0,1.0,2.0,800.0,90.0,Apartment,Entire home/apt,346,t,f,strict_14_with_grace_period,299.0,2026
Bondi Beach,151.2557973,-33.8907689,93.0,9,3,4,1.0,2.0,2.0,500.0,80.0,House,Entire home/apt,0,t,f,strict_14_with_grace_period,240.0,2022
Bondi Beach,151.2633381,-33.89284471,,0,2,4,1.0,2.0,2.0,150.0,50.0,Apartment,Entire home/apt,0,f,f,moderate,150.0,2026
Bondi Beach,151.2672048,-33.88936477,100.0,1,5,2,1.0,1.0,1.0,600.0,30.0,Apartment,Private room,17,t,f,moderate,50.0,2026
Bondi Beach,151.2715725,-33.89375567,96.0,6,2,4,1.0,1.0,2.0,500.0,120.0,Apartment,Entire home/apt,112,t,f,flexible,130.0,2026
Bondi Beach,151.2519299,-33.89493,,0,14,2,1.0,1.0,1.0,0.0,20.0,Apartment,Private room,0,t,f,moderate,78.0,2022
Bondi Beach,151.280121,-33.88356533,95.0,8,3,6,2.0,3.0,3.0,0.0,50.0,Apartment,Entire home/apt,0,f,f,flexible,221.0,2026
Bondi Beach,151.2445029,-33.89133001,80.0,1,3,2,1.0,1.0,1.0,0.0,25.0,Apartment,Private room,0,f,f,moderate,91.0,2022
Bondi Beach,151.253721,-33.89229429,93.0,3,5,4,2.0,2.0,2.0,500.0,35.0,Apartment,Entire home/apt,0,f,t,moderate,249.0,2022
Bondi Beach,151.2661612,-33.89555227,92.0,5,2,2,1.0,1.0,1.0,250.0,30.0,Apartment,Entire home/apt,0,t,f,moderate,100.0,2026
Bondi Beach,151.2824617,-33.88507424,,0,4,2,1.0,1.0,1.0,250.0,50.0,Apartment,Entire home/apt,0,f,f,moderate,91.0,2026
Bondi Beach,151.2740855,-33.88723288,90.0,2,5,2,1.0,1.0,1.0,0.0,50.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,139.0,2026
Bondi Beach,151.2719972,-33.88501453,,0,5,4,1.0,2.0,2.0,500.0,50.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,300.0,2026
Bondi Beach,151.266368,-33.88676592,,0,1,1,1.0,1.0,1.0,0.0,0.0,House,Private room,0,f,f,flexible,55.0,2026
Bondi Beach,151.2742147,-33.8918334,100.0,2,6,2,1.0,1.0,1.0,400.0,100.0,Apartment,Entire home/apt,364,f,f,strict_14_with_grace_period,250.0,2026
Bondi Beach,151.2718121,-33.88674352,,0,8,2,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,364,f,f,strict_14_with_grace_period,200.0,2026
Bondi Beach,151.2718125,-33.89215912,100.0,1,2,4,2.0,2.0,2.0,0.0,0.0,Apartment,Entire home/apt,0,t,f,flexible,179.0,2026
Bondi Beach,151.2740411,-33.88926489,,0,20,1,1.0,1.0,1.0,1500.0,150.0,Apartment,Private room,0,t,f,flexible,100.0,2026
Bondi Beach,151.253007,-33.89343161,98.0,39,1,2,1.0,1.0,1.0,0.0,10.0,Apartment,Private room,364,f,f,moderate,66.0,2022
Bondi Beach,151.2695988,-33.89450749,100.0,21,2,1,1.0,1.0,1.0,300.0,60.0,Apartment,Private room,15,t,f,moderate,76.0,2026
Bondi Beach,151.2541655,-33.89292038,,0,10,1,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,t,f,flexible,41.0,2022
Bondi Beach,151.2663385,-33.89055901,100.0,2,3,2,1.0,1.0,1.0,0.0,0.0,Guest suite,Private room,0,f,f,flexible,80.0,2026
Bondi Beach,151.283091,-33.886354,100.0,2,7,4,1.0,2.0,3.0,1000.0,70.0,Townhouse,Entire home/apt,0,t,f,strict_14_with_grace_period,290.0,2026
Bondi Beach,151.2681895,-33.89466425,,0,7,4,1.0,2.0,2.0,1000.0,0.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,200.0,2026
Bondi Beach,151.2841391,-33.88605888,,0,2,2,1.0,1.0,2.0,0.0,25.0,Townhouse,Private room,20,t,f,moderate,50.0,2026
Bondi Beach,151.2749984,-33.88302948,91.0,9,2,4,1.0,1.0,1.0,0.0,50.0,Apartment,Entire home/apt,0,t,f,flexible,130.0,2026
Bondi Beach,151.2668424,-33.8887154,100.0,3,1,1,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,f,f,flexible,100.0,2026
Bondi Beach,151.2735709,-33.89159047,,0,3,1,1.0,1.0,1.0,0.0,0.0,House,Shared room,83,t,f,strict_14_with_grace_period,50.0,2026
Bondi Beach,151.2761157,-33.88695456,95.0,4,1,2,1.0,1.0,1.0,0.0,50.0,Apartment,Entire home/apt,24,f,f,strict_14_with_grace_period,220.0,2026
Bondi Beach,151.2721136,-33.89400316,95.0,213,1,2,1.0,1.0,1.0,500.0,70.0,Apartment,Entire home/apt,227,t,t,strict_14_with_grace_period,100.0,2026
Bondi Beach,151.2665451,-33.89146887,80.0,1,4,3,1.0,2.0,2.0,500.0,300.0,House,Entire home/apt,181,t,f,strict_14_with_grace_period,250.0,2026
Bondi Beach,151.2741656,-33.88965772,95.0,27,2,4,1.0,1.0,2.0,300.0,90.0,Apartment,Entire home/apt,39,t,t,moderate,139.0,2026
Bondi Beach,151.2798192,-33.88149146,,0,4,4,2.0,2.0,2.0,500.0,70.0,Apartment,Entire home/apt,218,t,f,moderate,250.0,2026
Bondi Beach,151.2618356,-33.88726426,,0,7,4,1.0,2.0,2.0,0.0,0.0,Apartment,Entire home/apt,0,t,f,flexible,290.0,2026
Bondi Beach,151.2834938,-33.88637712,100.0,1,3,1,1.0,1.0,1.0,0.0,20.0,Apartment,Private room,0,f,f,strict_14_with_grace_period,60.0,2026
Bondi Beach,151.2766746,-33.88983303,93.0,3,2,4,1.0,2.0,2.0,350.0,170.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,350.0,2026
Bondi Beach,151.2719032,-33.88850556,,0,21,1,1.0,0.0,1.0,500.0,100.0,Apartment,Private room,38,t,f,strict_14_with_grace_period,59.0,2026
Bondi Beach,151.281002,-33.88634085,,0,2,6,1.0,2.0,2.0,0.0,120.0,Apartment,Entire home/apt,179,f,f,flexible,281.0,2026
Bondi Beach,151.2629052,-33.89418467,,0,1,2,1.0,0.0,1.0,0.0,0.0,Other,Entire home/apt,0,f,f,flexible,74.0,2026
Bondi Beach,151.2817914,-33.8874157,100.0,1,1,2,2.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,t,f,flexible,41.0,2026
Bondi Beach,151.2581381,-33.89186352,94.0,26,4,2,1.0,0.0,1.0,0.0,80.0,Apartment,Entire home/apt,241,f,f,strict_14_with_grace_period,144.0,2022
Bondi Beach,151.2722425,-33.8871888,96.0,10,4,6,2.0,2.0,4.0,700.0,180.0,Apartment,Entire home/apt,250,t,f,strict_14_with_grace_period,349.0,2026
Bondi Beach,151.2776639,-33.88018539,100.0,8,1,2,1.0,1.0,1.0,0.0,0.0,House,Private room,239,f,t,flexible,130.0,2026
Bondi Beach,151.2765025,-33.88585156,100.0,4,5,2,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,f,f,moderate,40.0,2026
Bondi Beach,151.2726527,-33.89315812,80.0,4,14,2,1.0,1.0,1.0,0.0,60.0,Apartment,Entire home/apt,70,f,f,moderate,96.0,2026
Bondi Beach,151.2674694,-33.88756892,87.0,5,10,2,1.0,1.0,1.0,0.0,99.0,Apartment,Entire home/apt,19,t,f,strict_14_with_grace_period,98.0,2026
Bondi Beach,151.2613505,-33.88822714,,0,4,2,1.0,1.0,1.0,0.0,0.0,House,Private room,0,t,f,strict_14_with_grace_period,300.0,2026
Bondi Beach,151.2711162,-33.88744852,,0,12,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,f,f,moderate,49.0,2026
Bondi Beach,151.2655129,-33.88371301,,0,9,3,1.0,2.0,2.0,0.0,180.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,258.0,2026
Bondi Beach,151.2616327,-33.88886285,,0,2,1,1.0,1.0,1.0,0.0,15.0,Apartment,Private room,0,f,f,moderate,60.0,2026
Bondi Beach,151.2705707,-33.89805107,,0,5,2,1.0,1.0,1.0,0.0,60.0,Apartment,Private room,0,f,f,strict_14_with_grace_period,70.0,2026
Bondi Beach,151.2738913,-33.88427893,95.0,38,1,2,2.5,1.0,1.0,0.0,20.0,Townhouse,Private room,89,t,f,moderate,98.0,2026
Bondi Beach,151.2675182,-33.89256189,87.0,3,3,2,1.5,1.0,1.0,129.0,0.0,Apartment,Private room,158,f,f,moderate,90.0,2026
Bondi Beach,151.2757181,-33.88534969,,0,3,1,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,f,f,strict_14_with_grace_period,60.0,2026
Bondi Beach,151.2828981,-33.88926909,100.0,1,2,2,1.0,1.0,1.0,500.0,110.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,300.0,2026
Bondi Beach,151.2830143,-33.88851516,80.0,1,4,4,1.0,2.0,2.0,0.0,25.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,83.0,2026
Bondi Beach,151.2632414,-33.89076187,100.0,3,2,4,1.0,2.0,2.0,0.0,0.0,Apartment,Entire home/apt,0,f,f,flexible,100.0,2026
Bondi Beach,151.273514,-33.88922428,,0,2,2,1.0,1.0,2.0,0.0,50.0,Apartment,Entire home/apt,22,f,f,moderate,130.0,2026
Bondi Beach,151.2731276,-33.89050442,80.0,1,3,3,1.0,1.0,1.0,0.0,80.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,250.0,2026
Bondi Beach,151.2711423,-33.88855634,100.0,11,2,2,1.0,1.0,1.0,500.0,20.0,Apartment,Private room,89,t,f,strict_14_with_grace_period,100.0,2026
Bondi Beach,151.274138,-33.88600628,87.0,11,4,2,1.0,1.0,2.0,500.0,50.0,Apartment,Private room,0,t,f,moderate,60.0,2026
Bondi Beach,151.2704381,-33.89238152,93.0,3,7,2,1.0,1.0,1.0,500.0,120.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,124.0,2026
Bondi Beach,151.2709105,-33.88724544,,0,1,1,1.0,1.0,1.0,0.0,0.0,Apartment,Shared room,0,t,f,flexible,22.0,2026
Bondi Beach,151.283309,-33.88610561,87.0,30,2,5,1.0,2.0,3.0,500.0,50.0,Apartment,Entire home/apt,142,t,f,strict_14_with_grace_period,150.0,2026
Bondi Beach,151.2458321,-33.89076014,100.0,4,2,2,2.0,1.0,1.0,200.0,150.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,150.0,2022
Bondi Beach,151.269248,-33.89004206,95.0,59,1,3,1.0,0.0,2.0,500.0,99.0,Apartment,Entire home/apt,323,t,f,strict_14_with_grace_period,178.0,2026
Bondi Beach,151.2717849,-33.89047913,93.0,4,2,4,1.0,2.0,2.0,500.0,88.0,Apartment,Entire home/apt,7,t,f,strict_14_with_grace_period,150.0,2026
Bondi Beach,151.2596284,-33.89416542,,0,17,5,1.0,3.0,5.0,500.0,60.0,House,Entire home/apt,33,t,f,moderate,170.0,2026
Bondi Beach,151.2605044,-33.89427028,,0,3,2,1.0,1.0,1.0,500.0,80.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,150.0,2026
Bondi Beach,151.2727883,-33.89453693,93.0,3,3,4,1.0,3.0,4.0,1500.0,100.0,Apartment,Entire home/apt,67,t,f,moderate,229.0,2026
Bondi Beach,151.2654747,-33.89167517,97.0,57,2,2,1.0,1.0,1.0,0.0,88.0,Guest suite,Entire home/apt,15,t,t,moderate,225.0,2026
Bondi Beach,151.2743281,-33.8857349,98.0,10,2,2,1.0,1.0,1.0,300.0,100.0,Apartment,Entire home/apt,134,f,t,strict_14_with_grace_period,200.0,2026
Bondi Beach,151.2775538,-33.88631961,,0,4,2,2.0,1.0,1.0,200.0,50.0,Apartment,Private room,89,t,f,flexible,100.0,2026
Bondi Beach,151.2710447,-33.89465494,100.0,1,14,1,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,79,t,f,strict_14_with_grace_period,59.0,2026
Bondi Beach,151.2706906,-33.89390937,80.0,3,7,3,1.0,2.0,2.0,1000.0,100.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,138.0,2026
Bondi Beach,151.2727686,-33.89258641,80.0,1,4,2,1.0,1.0,1.0,0.0,50.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,152.0,2026
Bondi Beach,151.2713223,-33.89421387,84.0,26,2,4,1.0,2.0,2.0,250.0,90.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,200.0,2026
Bondi Beach,151.2591145,-33.8917446,100.0,3,3,2,1.0,1.0,2.0,300.0,50.0,Apartment,Private room,281,f,f,strict_14_with_grace_period,61.0,2022
Bondi Beach,151.2821298,-33.89008147,98.0,18,2,3,1.0,2.0,2.0,1000.0,0.0,Apartment,Entire home/apt,4,t,f,moderate,240.0,2026
Bondi Beach,151.2660769,-33.8939487,88.0,63,4,6,1.0,3.0,3.0,850.0,200.0,Apartment,Entire home/apt,248,t,f,strict_14_with_grace_period,250.0,2026
Bondi Beach,151.2720507,-33.88719777,100.0,1,3,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,f,f,moderate,78.0,2026
Bondi Beach,151.2518565,-33.89278204,,0,2,5,2.0,2.0,1.0,0.0,30.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,126.0,2022
Bondi Beach,151.2714813,-33.88951074,,0,4,1,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,t,f,flexible,70.0,2026
Bondi Beach,151.2682742,-33.89498783,100.0,6,5,1,1.0,1.0,1.0,0.0,0.0,House,Private room,0,t,f,flexible,50.0,2026
Bondi Beach,151.265981,-33.88989476,,0,6,2,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,f,f,flexible,170.0,2026
Bondi Beach,151.2704995,-33.88812116,100.0,6,2,2,1.0,1.0,1.0,0.0,20.0,Apartment,Private room,0,f,f,moderate,90.0,2026
Bondi Beach,151.2715492,-33.88782773,100.0,1,2,3,1.0,1.0,2.0,0.0,50.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,106.0,2026
Bondi Beach,151.2734833,-33.890703,78.0,9,20,2,1.0,1.0,1.0,0.0,55.0,Apartment,Private room,0,t,f,strict_14_with_grace_period,91.0,2026
Bondi Beach,151.2712867,-33.88663398,,0,2,2,1.0,1.0,1.0,0.0,60.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,150.0,2026
Bondi Beach,151.2717531,-33.89233799,90.0,3,2,6,1.0,3.0,4.0,200.0,100.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,110.0,2026
Bondi Beach,151.2688544,-33.89289396,,0,3,6,1.0,3.0,3.0,0.0,0.0,Apartment,Entire home/apt,0,t,f,flexible,200.0,2026
Bondi Beach,151.2723341,-33.89578734,98.0,11,2,2,1.0,1.0,1.0,0.0,35.0,Apartment,Entire home/apt,81,f,f,flexible,200.0,2026
Bondi Beach,151.2707465,-33.88812365,100.0,10,2,4,1.0,2.0,2.0,0.0,50.0,Apartment,Entire home/apt,0,f,t,strict_14_with_grace_period,78.0,2026
Bondi Beach,151.2811957,-33.88820797,100.0,2,7,4,2.0,2.0,3.0,0.0,150.0,Apartment,Entire home/apt,0,f,f,moderate,376.0,2026
Bondi Beach,151.2737075,-33.89043019,,0,1,8,1.0,3.0,4.0,250.0,60.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,380.0,2026
Bondi Beach,151.2623488,-33.89262083,100.0,12,1,2,1.0,1.0,1.0,0.0,59.0,Apartment,Private room,123,t,f,flexible,55.0,2026
Bondi Beach,151.2518158,-33.89555445,,0,4,2,1.5,1.0,1.0,0.0,0.0,Bungalow,Private room,0,t,f,flexible,81.0,2022
Bondi Beach,151.2508351,-33.8932755,98.0,10,1,4,1.0,2.0,2.0,0.0,20.0,Apartment,Entire home/apt,2,t,f,flexible,130.0,2022
Bondi Beach,151.2702198,-33.89498132,100.0,3,5,2,1.0,1.0,1.0,500.0,0.0,Apartment,Entire home/apt,0,t,f,flexible,250.0,2026
Bondi Beach,151.2783819,-33.87982195,100.0,9,2,2,1.0,1.0,1.0,0.0,50.0,House,Private room,86,f,t,moderate,94.0,2026
Bondi Beach,151.2684401,-33.89065679,100.0,4,2,4,1.0,2.0,2.0,0.0,0.0,Apartment,Entire home/apt,0,f,f,moderate,170.0,2026
Bondi Beach,151.2754358,-33.88386618,,0,4,4,1.0,2.0,4.0,0.0,100.0,House,Entire home/apt,16,t,f,flexible,281.0,2026
Bondi Beach,151.2689908,-33.88796647,,0,14,3,1.0,2.0,3.0,0.0,0.0,Apartment,Entire home/apt,0,f,f,flexible,150.0,2026
Bondi Beach,151.2711051,-33.89096439,,0,5,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,t,f,flexible,91.0,2026
Bondi Beach,151.2726943,-33.88592767,100.0,1,2,2,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,t,f,moderate,249.0,2026
Bondi Beach,151.275054,-33.88549121,,0,7,2,1.0,1.0,1.0,500.0,0.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,130.0,2026
Bondi Beach,151.2704182,-33.88546676,,0,1,3,1.0,1.0,1.0,0.0,0.0,House,Private room,0,f,f,flexible,80.0,2026
Bondi Beach,151.2699362,-33.89219069,60.0,3,7,5,1.0,2.0,2.0,1000.0,50.0,Apartment,Entire home/apt,0,t,f,flexible,139.0,2026
Bondi Beach,151.2476243,-33.8920632,100.0,1,7,4,1.0,1.0,2.0,600.0,50.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,150.0,2022
Bondi Beach,151.2766337,-33.88549873,100.0,1,3,2,1.0,1.0,1.0,125.0,0.0,House,Private room,0,t,f,flexible,45.0,2026
Bondi Beach,151.2793178,-33.88782109,84.0,5,1,1,1.0,1.0,1.0,500.0,30.0,Apartment,Private room,365,t,f,strict_14_with_grace_period,69.0,2026
Bondi Beach,151.2824509,-33.89010151,98.0,10,2,4,1.0,2.0,2.0,200.0,70.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,214.0,2026
Bondi Beach,151.2697183,-33.88755373,100.0,1,14,1,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,t,f,moderate,70.0,2026
Bondi Beach,151.2842468,-33.89286479,100.0,4,5,2,1.0,2.0,3.0,0.0,150.0,Apartment,Entire home/apt,0,t,f,moderate,150.0,2026
Bondi Beach,151.250021,-33.89592939,,0,10,4,1.0,3.0,2.0,0.0,0.0,House,Entire home/apt,0,t,f,flexible,169.0,2022
Bondi Beach,151.281711,-33.88477342,,0,3,4,1.0,2.0,2.0,0.0,0.0,House,Entire home/apt,0,f,f,flexible,200.0,2026
Bondi Beach,151.2755008,-33.88351169,90.0,2,2,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,f,f,flexible,70.0,2026
Bondi Beach,151.2630519,-33.88834005,,0,4,4,1.0,2.0,2.0,660.0,80.0,Apartment,Entire home/apt,177,t,f,moderate,205.0,2026
Bondi Beach,151.251376,-33.89414161,100.0,14,2,4,1.0,2.0,2.0,500.0,95.0,Apartment,Entire home/apt,0,t,f,moderate,250.0,2022
Bondi Beach,151.2742367,-33.88607267,98.0,37,2,3,1.0,1.0,1.0,300.0,50.0,House,Private room,215,t,f,strict_14_with_grace_period,100.0,2026
Bondi Beach,151.2602247,-33.89111106,,0,1,4,1.0,2.0,2.0,0.0,0.0,Apartment,Entire home/apt,0,f,f,flexible,141.0,2026
Bondi Beach,151.2798361,-33.88349517,80.0,1,4,5,1.0,3.0,3.0,0.0,85.0,House,Entire home/apt,13,f,f,strict_14_with_grace_period,290.0,2026
Bondi Beach,151.2806258,-33.88725979,100.0,5,1,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,t,f,moderate,50.0,2026
Bondi Beach,151.2681907,-33.89287851,100.0,1,1,1,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,f,f,flexible,70.0,2026
Bondi Beach,151.2605163,-33.89485739,,0,12,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,f,f,flexible,50.0,2026
Bondi Beach,151.2736711,-33.89006972,,0,7,4,1.0,2.0,2.0,0.0,0.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,300.0,2026
Bondi Beach,151.2651829,-33.88936035,,0,3,2,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,t,f,flexible,100.0,2026
Bondi Beach,151.2782428,-33.88551721,100.0,1,1,1,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,f,f,flexible,50.0,2026
Bondi Beach,151.2694071,-33.89205906,100.0,4,3,4,1.0,2.0,2.0,0.0,120.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,300.0,2026
Bondi Beach,151.2665811,-33.89551685,100.0,12,3,1,2.0,1.0,1.0,250.0,50.0,House,Private room,89,f,f,moderate,59.0,2026
Bondi Beach,151.2729555,-33.89450628,100.0,6,2,4,1.0,2.0,2.0,500.0,140.0,Apartment,Entire home/apt,327,f,f,strict_14_with_grace_period,285.0,2026
Bondi Beach,151.2719255,-33.88931428,99.0,15,4,2,1.0,1.0,1.0,0.0,15.0,Apartment,Private room,181,t,f,flexible,65.0,2026
Bondi Beach,151.2754884,-33.88790535,100.0,3,3,1,1.5,1.0,1.0,0.0,30.0,House,Private room,0,t,f,moderate,54.0,2026
Bondi Beach,151.2793148,-33.88897325,,0,5,2,1.0,1.0,1.0,500.0,0.0,Apartment,Entire home/apt,0,t,f,moderate,129.0,2026
Bondi Beach,151.2745368,-33.88514667,99.0,15,2,7,2.0,3.0,4.0,1000.0,260.0,House,Entire home/apt,299,t,f,strict_14_with_grace_period,349.0,2026
Bondi Beach,151.2706355,-33.89690651,,0,7,1,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,t,f,flexible,45.0,2026
Bondi Beach,151.2743713,-33.88865817,99.0,14,2,4,1.0,2.0,2.0,0.0,90.0,Apartment,Entire home/apt,170,t,t,strict_14_with_grace_period,200.0,2026
Bondi Beach,151.2637178,-33.89025465,100.0,1,1,2,1.0,1.0,1.0,0.0,40.0,Apartment,Private room,0,t,f,strict_14_with_grace_period,70.0,2026
Bondi Beach,151.2452662,-33.89233624,90.0,2,2,3,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,3,f,f,flexible,100.0,2022
Bondi Beach,151.2641143,-33.89462628,92.0,19,3,2,1.0,1.0,1.0,0.0,20.0,Apartment,Private room,64,t,f,strict_14_with_grace_period,63.0,2026
Bondi Beach,151.267827,-33.89518148,100.0,5,1,3,1.0,2.0,2.0,700.0,60.0,Apartment,Entire home/apt,23,t,f,strict_14_with_grace_period,287.0,2026
Bondi Beach,151.2818517,-33.88596368,70.0,2,3,5,1.0,2.0,4.0,500.0,150.0,Apartment,Entire home/apt,308,f,f,strict_14_with_grace_period,200.0,2026
Bondi Beach,151.2744555,-33.89788895,100.0,1,2,2,1.0,1.0,1.0,0.0,75.0,Apartment,Entire home/apt,0,f,f,flexible,250.0,2026
Bondi Beach,151.2598862,-33.89630206,93.0,6,1,2,1.0,1.0,1.0,200.0,0.0,Apartment,Private room,0,f,f,moderate,65.0,2026
Bondi Beach,151.2772198,-33.88721187,97.0,44,2,3,1.0,1.0,1.0,1000.0,120.0,Apartment,Private room,89,f,f,strict_14_with_grace_period,200.0,2026
Bondi Beach,151.2709863,-33.89261308,,0,15,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,f,f,strict_14_with_grace_period,41.0,2026
Bondi Beach,151.271554,-33.89333129,100.0,3,7,2,1.0,1.0,1.0,0.0,75.0,Condominium,Entire home/apt,221,t,f,flexible,179.0,2026
Bondi Beach,151.271828,-33.88753932,80.0,1,2,2,1.0,1.0,1.0,500.0,50.0,Apartment,Private room,0,t,f,strict_14_with_grace_period,180.0,2026
Bondi Beach,151.2708194,-33.89326121,,0,1,4,1.0,1.0,2.0,0.0,0.0,Apartment,Entire home/apt,0,t,f,flexible,180.0,2026
Bondi Beach,151.2726153,-33.89141892,95.0,22,1,2,1.0,1.0,1.0,0.0,80.0,Apartment,Entire home/apt,232,t,t,moderate,299.0,2026
Bondi Beach,151.2656478,-33.89300135,100.0,4,5,4,2.0,2.0,2.0,0.0,132.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,244.0,2026
Bondi Beach,151.2740096,-33.88724998,,0,5,1,1.0,1.0,1.0,0.0,0.0,Hostel,Shared room,89,f,f,flexible,70.0,2026
Bondi Beach,151.2732994,-33.88853431,93.0,3,6,2,1.0,1.0,1.0,0.0,80.0,Apartment,Entire home/apt,0,t,f,flexible,130.0,2026
Bondi Beach,151.2561218,-33.89233905,92.0,72,2,1,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,365,f,f,moderate,70.0,2022
Bondi Beach,151.2685227,-33.89439758,100.0,1,2,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,363,t,f,moderate,299.0,2026
Bondi Beach,151.2709452,-33.88835527,,0,1,2,1.0,1.0,1.0,600.0,70.0,Apartment,Private room,0,f,f,strict_14_with_grace_period,43.0,2026
Bondi Beach,151.2701413,-33.8939894,97.0,57,2,4,1.0,2.0,2.0,500.0,110.0,Apartment,Entire home/apt,356,t,f,moderate,196.0,2026
Bondi Beach,151.2619589,-33.89127165,,1,6,2,1.0,1.0,1.0,0.0,80.0,Apartment,Private room,0,f,f,strict_14_with_grace_period,350.0,2026
Bondi Beach,151.2794054,-33.8887735,60.0,3,7,4,2.0,2.0,2.0,500.0,250.0,Apartment,Entire home/apt,339,t,f,strict_14_with_grace_period,205.0,2026
Bondi Beach,151.284175,-33.88983229,96.0,102,2,4,1.0,1.0,3.0,0.0,35.0,House,Private room,67,t,f,strict_14_with_grace_period,161.0,2026
Bondi Beach,151.267146,-33.88994648,100.0,1,4,1,1.0,1.0,1.0,150.0,100.0,House,Private room,0,f,f,flexible,65.0,2026
